id	event	tweet	offensive	emotion
3BFF0DJK8XIN2X14NOFV0IUSNZITS6	ChampionsLeague	Мессі та вільний удар. Це все ще дивовижна любовна історія, порівнянно з Твілайт ❤️ #BARLIV #ЛігаЧемпіонів #UCL	NO	joy
3JUDR1D0D6XH5ISEC56U4V615YIQ2K	NotreDame	«BANG ON TREND #NotreDameCathedralFire » - так радий почути, що була збережена головна структура, включаючи знамените вітражі. Великий дякую французькій пожежній команді! 👏🙏🙌 #бомбезнати #втреді	NO	joy
3UAU495MIIYN4IO0GCOWL96T9OOUO3	GameOfThrones	Я сміюсь над суперечливими повідомленнями від християн щодо #GameOfThrones. Той рядок "Що ми говоримо богу смерті?" дістав хвилювання у деяких проповідників. "Не сьогодні!" Але інші проповідники не бажають, щоб ми дивилися.	NO	others
3GV1I4SEO9VUWMV272A1DMOJBXZ6LU	Venezuela	#Венесуела #РежимМадуро #Соціалізм Військові, що вірні народу Венесуели, заарештовують корумпованих прихильників Мадуро. https://t.co/Pbvw0ayjwy	NO	disgust
32FESTC2NHWMVTRXQ7F5Q9CCKA4CUN	ChampionsLeague	Ця телепрограма #Iptv сьогодні пропонує #футбол, #крикет #mlb #теніс  #ChampionsLeague #barcelona  проти #Liverpool  #Ligue1  #rennes проти #monaco   #nationalleague #afcfylde проти #harrogatefc  #indianpremierleague  #ipl #ChennaiSuperKings  #DelhiCapitals  Надішліть мені повідомлення зараз, щоб підписатися та насолодитися переглядом https://t.co/8mOGxUBEWN	NO	others
3FVBZG9CLJKXWFQXESFMCTLLHD50HH	ChampionsLeague	"Він мав щастя з першим голом" #BarcaLiverpool #ChampionsLeague #messi	NO	surprise
362E9TQF2HWU3EC2YCMAXX9GO78IGU	WorldBookDay	Безкоштовні призи! Має бути якийсь підвох ... #ReadTheWorld з БЕЗКОШТОВНИМИ книжками Kindle, перекладеними Amazon Crossing. #WorldBookDay https://t.co/QOOkGfgAtY через USER	NO	joy
33J5JKFMK646Q0OXG5KZN5BTBCM3QC	GretaThunberg	Ґрета, 16-річний активіст зміни клімату, стверджує, що все, чого вона хоче, це щоб дорослі поводилися як дорослі і діяли на залякуючу інформацію, що оточує нас. #Повідом Правду #CимитичнийЗагроза #Вибори_до_Європарламенту2019 #ГретаТунберг https://t.co/X823ONovSC	NO	others
3P520RYKCHC1W8IIBXSXC362STFU5U	NotreDame	Багато людей здається хочуть, щоб на дошці в Нотр-Дамі було написано їхнє ім'я. #NotreDameCathedralFire На мій погляд, краще збудувати нові будинки для людей у потребі. https://t.co/XTEhLUttGX	NO	disgust
38RHULDV9YLQ0022DHQSJ0V4IVXWI6	Venezuela	Я так шокований! Цілком неможливо уявити, що ці вантажівки керуються людьми венесуельцями проти інших венесуельців! Я просто не можу в це повірити! Чому солдати дійшли до такої крайності? Яка їхнья відповідальність? Чи може варто використовувати виправдання "Я діяв за наказом"? #Венесуела https://t.co/rNVsgQxxQg	NO	others
3U18MJKL1US9037OT63JCEKICE8NC3	NotreDame	# Пожежа собору Парижської Богоматері - це не #Grenfell, де була людська трагедія та недбалість установи.	NO	others
329E6HTMSW8KFXQ23002RJZKC6QK3X	NotreDame	На честь пожежі катедрального собору Парижної Богоматері найкращий момент з "Горбунком Нотр-Дамом". #Діснейворлд #Діснейпарки #Дісніченел #90-ті #МузикаЖиття #ПарижМіцний USER USER_113 USER USER USER USER_Ferb USER USER	NO	others
3BAKUKE49HIASYPI6GVG42619E6R15	NotreDame	#NotreDame #ПожежаКафедральногоНотр-Даму Вау, робота та сама людина, про яку багато хто можливо не знав, тепер може бути основою, на яку можуть відновити кафедральний собор! https://t.co/dhrl2deY4u	NO	disgust
3OWZNK3RYLV9XBZVTEQZEW3Q8JQU2V	ChampionsLeague	Після цієї гри я не хочу чути, що Ван Дейк є найкращим захисником світу. #вандейк #Ліверпуль #ЛігаЧемпіонів	NO	others
3R15W654VDZN64EMMBOZJR5ABY9LQ4	NotreDame	Не вірте французькому уряду. Головний архітектор пожежі в #NotreDameFire #NotreDameCathedralFire твердо заявляє, що це була НЕ випадковість. Що, звичайно ж, означає, що ми дедалі більше наближаємося до мусульманського тероризму. Тільки дурень думає інакше. https://t.co/a8MIYdBQNG	NO	others
337F8MIIMZJ3K322ZLV3I4CHC8H04T	Venezuela	Є сила в чисельності. Група військових та національної поліції на користь народу #Венесуела, #30DeAbril #LeopoldoLopezLibre https://t.co/0vWaKaHs2u	NO	others
338GLSUI43HDJSJ3S4A6JEFRWQ9FSJ	Venezuela	Трагічно. Це неминучий шлях соціалізму. #Венесуела https://t.co/zjV3foQRGd	NO	others
30UZJB2POHIHXE5ZWDWWPUG2FGY35Y	ChampionsLeague	Ще багато футбольних матчів на цей тиждень ⚽️⚽️⚽️ Приєднуйтеся до нас за чудовою їжею та напоями #ChampionsLeague #PremierLeague https://t.co/pdbTtPW7J5	NO	others
3KLL7H3EGD7DPGRDHP3BXMBBB9KHVS	GameOfThrones	Дивлячись #GOTS8E3 минулої ночі, обоє батьків дзвонять, пишуть повідомлення та залишають голосові повідомлення для мене та SO. Ми: Все добре? Чи хтось помер?! Вони: МИ ЩЕ НЕ ЗНАЄМО, БО МИ ЗАБУЛИ ВАШ ІМЕННИК КОРИСТУВАЧА!! #АріяСтарк #НайтКінг #Гра Престолів	NO	others
3IKDQS3DQE6HM2WXWQQR76O1QFJCIH	GameOfThrones	#Гра Престолів Святе гівно-м'яч. Яку передачу було той епізод. Я не можу описати те, що я тільки що пережив. Без сумніву найбільший епізод телепередачі коли-небудь.	NO	joy
3ICOHX7ENCHLC5ZVOR7GRQO8PXD0E1	ChampionsLeague	Яка нагода. Користувач на "Барселоні" на півфінал Ліги чемпіонів ... може бути ще краще? Сподіваюся ...	NO	others
39AYGO6AFFQKKMYNJFQGQES8GS26NZ	GameOfThrones	Я закінчив відкривати Твіттер перед переглядом епізоду Гри престолів. Я побачив лише чертову фразу і спойлерив собі цілий чертов епізод. #GameofThrones	OFF	anger
329E6HTMSW8KFXQ23002RJZKC6TK30	GretaThunberg	У 16 років Грета Тунберг стала всесвітньо відомою активісткою за боротьбу зі зміною клімату. Вона говорила з нами про свою боротьбу з ризиком кліматичної кризи. 🙂🌍🌹 #gretathunberg # climatestrike #klimat https://t.co/KWFl7jLYaX	NO	joy
32FESTC2NHWMVTRXQ7F5Q9CCKA1CUK	NotreDame	Так, мій твіт щодо того, що мовляв би USER про #NotreDameCathedralFire, мав бути саркастичним. Мені здається, вона занадто буквалістично його сприйняла. https://t.co/RzmJUqs1Hs	NO	surprise
